"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
716.128339,204.429171,862.407865,211.086053,1049.78725,301.384776,1096.232442,334.414383,1554.037794,531.284332,856.691466,277.140836,913.12405,315.043793,1005.492982,350.538268,1020.577408,395.90446
711.739226,205.638543,858.974781,212.337289,1046.728171,300.094778,1095.234916,331.270014,1551.045217,528.865587,854.592054,278.401889,910.729989,316.33803,1003.09892,348.381207,1019.247374,394.291964
707.549618,207.57354,855.664473,214.057286,1042.605065,297.353534,1092.242339,327.88377,1548.85066,527.656214,851.729,279.805378,909.763704,317.101872,1000.904364,346.871264,1017.651333,392.679467
704.158031,209.266661,852.827067,214.917284,1040.610014,295.902286,1091.843329,325.223151,1544.661053,524.995594,850.018368,280.982361,908.566673,317.533284,998.86134,345.681459,1016.454302,391.06697
699.569413,210.476034,847.861606,215.20395,1036.486908,293.483541,1090.446793,321.836907,1542.466496,523.302472,847.374665,280.982361,906.372117,317.964696,997.531306,344.387222,1015.390275,389.938222
696.576836,211.685407,845.497101,216.350615,1034.358853,291.709795,1088.139104,320.08373,1537.279363,521.367476,844.730961,280.47794,904.576571,318.180402,996.020249,343.575848,1014.193244,387.519477
692.588691,212.760342,841.595667,216.207282,1031.698784,290.097298,1087.193301,318.077067,1534.685796,520.641853,841.154185,281.150502,901.983004,317.533284,994.24687,342.041938,1012.933087,386.462587
688.936285,214.261178,838.52181,217.210613,1028.639706,287.839802,1085.774598,316.070405,1532.690744,518.948731,838.510481,281.991204,899.788447,317.101872,992.650829,340.891506,1012.733582,385.599763
686.070456,215.412444,835.920854,218.070611,1025.447624,286.549805,1083.882994,312.773744,1532.690744,518.464982,835.555753,281.991204,896.79587,315.807635,990.168099,340.124551,1011.935562,384.736939
682.707604,215.072691,830.718943,217.353946,1022.787555,285.259807,1082.464291,310.480415,1532.092229,519.674355,832.134489,282.495625,894.800819,314.513399,988.040044,339.357596,1010.738531,383.874114
679.204633,214.22331,827.881536,218.070611,1020.792504,284.776058,1080.218011,307.470421,1532.491239,518.464982,829.024249,283.504468,892.406758,314.081987,986.976016,338.974118,1010.140015,383.01129
675.701662,214.053434,824.098328,218.643944,1017.600422,283.324811,1076.907703,305.893758,1532.291734,519.674355,825.914009,284.345171,890.411706,313.434868,984.847962,338.398902,1008.543974,382.364172
672.899286,214.053434,821.260922,219.217276,1015.20636,282.357313,1074.779649,304.317094,1532.690744,516.77186,822.648257,285.017732,888.416655,312.78775,982.897245,338.207163,1007.745954,381.501347
669.95679,214.393186,817.123037,220.077274,1011.615268,281.389815,1072.178693,303.17043,1531.493714,516.046237,819.849042,285.858435,886.022593,312.140632,980.237176,337.440208,1005.750902,379.991404
667.014295,214.22331,814.285631,220.650606,1008.955199,280.583566,1069.695962,301.737099,1531.294209,514.594989,817.671874,286.194716,883.030016,311.709219,977.754446,337.056731,1004.354366,379.12858
663.791562,214.22331,811.093549,221.653938,1006.029124,279.938568,1067.331457,301.020434,1530.496188,513.869366,815.339194,287.035418,881.433975,311.493513,975.981067,336.864992,1003.157336,377.834343
661.129304,214.393186,808.492593,222.513936,1003.768066,279.616068,1065.439853,300.303769,1529.299157,513.143742,812.69549,287.203558,877.244367,311.062101,973.498336,336.673253,1001.361789,377.618637
658.046689,214.902815,804.591159,223.230601,1000.84199,279.454819,1061.893095,298.727105,1529.099652,513.385617,810.051786,287.371699,874.25179,310.846395,971.370281,337.056731,999.765748,376.755813
655.244313,215.412444,802.463104,224.377266,997.649908,279.293569,1058.582787,298.01044,1528.102126,512.418119,806.941546,287.70798,869.663172,309.767864,969.064889,337.056731,998.568718,376.540107
652.161699,216.601577,800.384992,225.034793,995.654857,279.454819,1056.218282,297.150441,1526.506085,511.692495,803.831306,288.044261,866.47109,309.767864,967.114172,337.248469,997.571192,377.618637
649.219203,216.771453,797.760727,225.512031,993.393799,279.616068,1053.735552,296.720442,1524.112024,509.999373,800.721066,288.380542,862.879998,310.199277,964.631441,337.248469,995.17713,378.265756
646.416826,216.601577,795.005249,225.83019,989.802706,280.422317,1050.77992,296.577109,1521.717962,509.515624,796.988778,288.884963,860.485936,310.630689,962.326049,337.440208,993.381584,377.834343
643.754569,216.941329,792.118557,225.83019,987.807655,281.067315,1048.297189,296.577109,1519.922416,508.548126,794.03405,289.221244,857.892369,310.630689,959.311305,338.015424,991.985048,377.834343
641.092311,216.771453,790.019145,226.307428,985.147587,281.551064,1045.578008,296.003777,1517.528354,508.548126,790.612787,289.557525,854.700287,310.630689,957.005912,338.398902,990.189502,377.834343
638.710291,217.111206,787.263667,226.784666,982.886528,282.196063,1042.149476,296.720442,1514.934788,508.306252,787.969083,289.389385,850.90969,310.199277,954.700519,339.357596,987.994946,378.481462
635.487558,216.771453,784.770616,226.943745,980.093456,283.163561,1039.430295,296.577109,1511.942211,508.064377,785.014355,289.725665,848.116618,310.846395,952.749802,340.124551,985.201874,378.481462
632.545062,216.941329,781.621498,227.102824,977.832398,284.776058,1036.947564,297.150441,1508.351118,507.338754,782.426665,289.493542,845.323546,310.630689,950.44441,341.274983,983.206822,379.12858
630.163042,216.771453,779.390873,227.580062,975.438337,286.066056,1034.701284,298.01044,1504.959531,507.580628,779.164018,289.520738,842.729979,310.630689,948.139017,342.425416,981.211771,379.559992
627.500784,216.941329,777.029034,227.580062,973.443285,286.388555,1032.100328,299.157104,1502.166459,506.61313,776.50395,289.328999,841.133938,309.336452,946.542976,343.000632,979.21672,379.12858
625.258883,216.771453,774.929622,227.739142,971.980248,287.517303,1030.090499,299.873769,1497.976851,505.161883,774.198557,289.328999,839.537897,309.552158,943.528232,343.38411,977.022163,379.991404
622.876863,216.601577,772.567784,227.739142,969.71919,289.1298,1028.31712,301.163767,1493.986749,503.226887,771.006475,289.328999,836.54532,309.767864,940.513487,343.767587,975.027112,380.207111
620.214605,216.431701,770.337159,228.0573,968.256152,290.097298,1026.189065,302.597098,1489.797141,500.082518,768.346407,289.520738,834.151258,309.120746,938.208095,344.342803,973.630576,380.854229
617.832585,216.261825,767.58168,228.375459,966.660111,291.226046,1024.652137,303.743762,1484.610007,495.245027,765.863676,289.520738,831.956702,307.82651,936.08004,345.684975,971.236514,381.069935
615.450565,216.091948,766.138335,228.375459,964.931066,291.871044,1022.760532,305.177092,1481.417925,491.13316,762.848932,288.753782,830.161156,307.395097,933.597309,347.027146,968.842453,381.501347
612.788307,215.922072,763.90771,228.375459,962.537005,293.322291,1020.868928,306.180424,1477.228317,484.360674,759.65685,288.562044,827.168579,306.100861,930.937241,348.369317,966.847401,381.501347
610.546405,215.752196,761.677084,227.898221,960.541953,294.612289,1018.977324,306.897089,1473.637225,479.523183,756.642106,288.178566,824.774517,305.453742,929.163862,348.944534,964.85235,381.717053
608.584742,215.412444,759.315246,228.0573,958.413899,296.063536,1016.967494,307.90042,1470.445143,473.718194,753.627361,287.60335,821.78194,304.590918,927.035807,349.903227,962.657794,381.717053
606.342841,215.072691,757.8719,227.580062,956.418847,297.031034,1015.312341,309.047085,1468.250586,468.396955,750.789955,287.219872,819.188373,303.728094,924.907753,350.861921,961.261258,381.501347
604.521296,214.732939,755.247635,227.261904,954.689803,297.837283,1013.302511,310.337082,1466.45504,463.075715,748.484562,286.836395,815.796786,302.865269,922.247684,351.628876,958.867196,381.717053
602.279394,214.393186,752.754584,227.580062,951.116553,298.40086,1011.647357,311.62708,1464.260484,457.512601,745.647156,286.644656,812.604704,302.002445,920.296967,352.395831,956.67264,380.638523
599.757255,214.22331,749.474253,227.261904,948.492288,299.037178,1009.873978,313.203743,1462.265432,452.67511,742.277736,286.261179,809.412622,301.355327,918.34625,352.971047,954.677588,380.854229
597.094998,214.053434,748.030907,227.261904,946.13045,299.832574,1007.864149,314.493741,1460.669391,447.595745,738.908316,286.06944,806.021035,300.276796,916.040858,353.929741,953.480557,380.854229
594.853096,213.883558,745.537855,226.943745,943.768611,299.991654,1005.972545,315.497072,1460.270381,442.032631,736.07091,285.302485,801.831427,298.982559,913.735465,354.696696,951.485506,380.854229
592.751314,213.543805,743.70087,226.307428,941.144347,300.78705,1004.080941,316.643737,1458.474835,437.920764,733.588179,284.919007,798.83885,298.119735,911.430072,355.080174,948.891939,379.559992
590.520297,213.110084,740.945392,225.67111,938.388868,301.264288,1001.716435,317.647068,1456.878794,434.534521,730.750773,284.152052,794.848747,297.688323,909.834031,355.080174,945.699857,378.912874
588.032105,212.984391,738.84598,225.83019,935.502177,301.582447,999.35193,317.933734,1455.482258,430.906403,727.736028,283.960314,791.656665,296.609792,908.23799,355.271912,943.904311,378.265756
585.751262,213.110084,737.140208,225.352952,933.271552,301.741526,996.750974,319.367065,1452.888691,425.585163,724.898622,283.385097,788.664088,296.609792,906.287273,355.271912,941.709754,377.187225
583.781444,212.733007,733.335023,224.398476,930.647287,301.582447,994.150018,319.653731,1451.093145,423.650167,721.883878,283.00162,785.072996,295.962674,904.513894,355.847129,939.116188,376.755813
581.811625,212.230237,729.661053,224.080317,927.760595,301.264288,992.140189,320.657062,1448.499578,422.19892,719.401147,282.426404,781.481903,295.746968,902.563178,356.614084,937.121136,376.108695
579.634457,211.978853,725.593442,224.080317,924.873904,301.264288,989.657458,321.230394,1446.305022,420.022049,716.209065,282.042926,777.292295,295.531262,900.435123,356.805823,933.929054,375.030164
577.560964,211.601776,722.575537,223.125841,921.724786,301.264288,987.056502,321.230394,1444.110465,419.054551,713.903672,281.659449,773.302193,295.09985,898.12973,357.1893,930.936477,374.598752
575.280121,211.476084,719.557633,222.807682,918.575668,300.94613,984.928448,321.660394,1441.516898,417.119555,711.420942,281.275971,768.514069,294.668437,896.356351,357.1893,927.54489,373.735928
572.58458,211.099007,716.146088,222.648603,915.951403,300.94613,981.854591,321.660394,1438.923332,416.152057,708.938211,280.700755,763.925451,294.237025,894.405634,356.805823,924.951323,372.657397
570.096388,210.973314,713.39061,222.012286,912.671072,300.309812,979.13541,321.517061,1435.930755,414.942684,706.455481,280.509016,758.937823,293.374201,892.100242,356.614084,922.357757,371.578866
567.794105,210.828034,710.110279,221.535048,909.784381,299.673495,976.061553,321.087061,1432.339662,413.249562,704.150088,279.9338,755.147225,293.805613,889.972187,356.422345,919.36518,371.36316
565.222706,211.043034,706.305095,221.694127,908.078609,299.832574,972.63302,320.513729,1428.150054,412.282064,701.312682,279.9338,750.758113,293.158495,887.844132,356.230606,915.774087,370.931748
562.119293,210.935534,703.549617,221.375969,904.010998,298.878098,969.322713,320.370396,1423.960447,411.314566,699.007289,279.9338,746.967515,292.942789,885.027612,356.167218,912.582005,371.36316
559.370555,211.688033,701.712631,221.535048,902.174013,298.719019,966.485306,320.370396,1419.970344,409.621444,696.524559,279.550322,743.775433,293.374201,881.170513,355.448198,909.389923,371.36316
556.533149,211.580533,699.875646,221.694127,898.237615,298.241781,962.938548,319.223732,1415.980241,409.621444,694.041828,279.358583,740.18434,293.589907,878.643448,355.304394,905.599325,371.36316
553.518405,211.473033,697.120168,221.853207,895.744564,297.446384,959.746466,318.937066,1411.790633,409.863319,691.38176,279.550322,736.992258,293.158495,874.919352,355.448198,902.407243,371.578866
550.769667,211.580533,695.414395,221.535048,892.464232,297.128226,956.790835,318.363733,1406.004985,408.895821,688.544353,279.166845,733.800176,293.374201,871.32826,355.016786,898.616646,372.010279
547.754923,211.365533,693.052557,221.694127,889.446328,296.332829,954.807639,318.181829,1401.017356,408.170197,685.884285,278.783367,730.009579,293.805613,867.870171,355.016786,895.025553,371.794573
546.070213,211.365533,691.346785,221.535048,888.396622,295.855591,952.814838,317.510713,1397.426264,407.928323,683.578892,278.783367,728.413538,293.374201,865.429254,354.535295,892.631492,372.010279
